Customer ID,Name,Transaction Amount,Transaction Method,Timestamp
404,Emma,262.26,Cash,2023-10-22 22:30:43
442,Chris,466.4,Mobile Payment,2023-10-22 22:30:44
165,Daniel,188.84,Mobile Payment,2023-10-22 22:30:45
90,Jessica,746.91,Cash,2023-10-22 22:30:46
50,Emma,626.03,Bank Transfer,2023-10-22 22:30:47
996,Michael,2.19,Debit Card,2023-10-22 22:30:48
977,Michael,957.36,Credit Card,2023-10-22 22:30:49
265,Jessica,111.57,Debit Card,2023-10-22 22:30:50
413,Jessica,906.97,Debit Card,2023-10-22 22:30:51
425,Emma,81.0,Debit Card,2023-10-22 22:30:52
876,Emily,222.79,Cash,2023-10-22 22:30:53
992,Jessica,946.66,Bank Transfer,2023-10-22 22:30:54
304,David,976.82,Cash,2023-10-22 22:30:55
772,Michael,263.81,Debit Card,2023-10-22 22:30:56
782,Michael,571.17,Cash,2023-10-22 22:30:57
408,Emily,276.05,Debit Card,2023-10-22 22:30:58
208,Emma,44.04,Mobile Payment,2023-10-22 22:30:59
912,Alex,499.69,Credit Card,2023-10-22 22:31:00
36,Daniel,171.88,Cash,2023-10-22 22:31:01
959,Emily,498.16,Cash,2023-10-22 22:31:02
950,David,213.67,Bank Transfer,2023-10-22 22:31:03
324,Alex,86.89,Bank Transfer,2023-10-22 22:31:04
786,Emily,518.23,Mobile Payment,2023-10-22 22:31:05
471,David,903.05,Debit Card,2023-10-22 22:31:06
284,Sarah,641.16,Credit Card,2023-10-22 22:31:07
354,Alex,837.54,Debit Card,2023-10-22 22:31:08
454,Emily,781.84,Credit Card,2023-10-22 22:31:09
984,Emily,356.39,Debit Card,2023-10-22 22:31:10
228,Jessica,581.68,Bank Transfer,2023-10-22 22:31:11
564,David,885.96,Cash,2023-10-22 22:31:12
957,David,433.83,Mobile Payment,2023-10-22 22:31:13
346,Emma,392.5,Bank Transfer,2023-10-22 22:31:14
338,Emma,830.26,Cash,2023-10-22 22:31:15
497,Chris,840.54,Cash,2023-10-22 22:31:16
490,Sarah,901.73,Mobile Payment,2023-10-22 22:31:17
915,Daniel,387.34,Cash,2023-10-22 22:31:18
986,Daniel,432.73,Debit Card,2023-10-22 22:31:19
404,John,441.25,Mobile Payment,2023-10-22 22:31:20
816,Daniel,116.07,Cash,2023-10-22 22:31:21
131,Alex,93.78,Bank Transfer,2023-10-22 22:31:22
554,Sarah,204.71,Debit Card,2023-10-22 22:31:23
449,Emma,748.65,Cash,2023-10-22 22:31:24
370,Emma,968.57,Credit Card,2023-10-22 22:31:25
432,Emily,866.03,Debit Card,2023-10-22 22:31:26
135,Sarah,644.4,Debit Card,2023-10-22 22:31:27
56,Alex,732.09,Bank Transfer,2023-10-22 22:31:28
637,Daniel,405.36,Debit Card,2023-10-22 22:31:29
231,Emma,357.17,Debit Card,2023-10-22 22:31:30
437,Jessica,950.13,Cash,2023-10-22 22:31:31
708,John,937.18,Bank Transfer,2023-10-22 22:31:32
589,Chris,601.04,Bank Transfer,2023-10-22 22:31:33
87,Emily,116.33,Mobile Payment,2023-10-22 22:31:34
516,Emma,118.21,Debit Card,2023-10-22 22:31:35
850,Emily,398.52,Bank Transfer,2023-10-22 22:31:36
27,Alex,256.6,Debit Card,2023-10-22 22:31:37
767,Jessica,315.48,Cash,2023-10-22 22:31:38
76,David,486.2,Bank Transfer,2023-10-22 22:31:39
677,Jessica,759.75,Credit Card,2023-10-22 22:31:40
842,Chris,750.65,Mobile Payment,2023-10-22 22:31:41
143,Emma,24.26,Cash,2023-10-22 22:31:42
138,Alex,536.08,Debit Card,2023-10-22 22:31:43
112,Emma,884.43,Debit Card,2023-10-22 22:31:44
344,Emma,225.65,Credit Card,2023-10-22 22:31:45
383,Emily,233.48,Debit Card,2023-10-22 22:31:46
698,Emma,805.23,Mobile Payment,2023-10-22 22:31:47
444,Alex,821.44,Debit Card,2023-10-22 22:31:48
492,Sarah,334.08,Mobile Payment,2023-10-22 22:31:49
967,Sarah,768.05,Credit Card,2023-10-22 22:31:50
131,Daniel,972.79,Cash,2023-10-22 22:31:51
34,David,166.2,Debit Card,2023-10-22 22:31:52
582,Sarah,926.06,Bank Transfer,2023-10-22 22:31:53
418,Sarah,69.13,Credit Card,2023-10-22 22:31:54
544,John,903.05,Debit Card,2023-10-22 22:31:55
975,Sarah,894.81,Bank Transfer,2023-10-22 22:31:56
286,Emma,614.03,Credit Card,2023-10-22 22:31:57
211,John,715.45,Bank Transfer,2023-10-22 22:31:58
721,Chris,246.96,Cash,2023-10-22 22:31:59
468,Jessica,852.12,Bank Transfer,2023-10-22 22:32:00
92,Jessica,710.54,Bank Transfer,2023-10-22 22:32:01
901,Alex,359.4,Debit Card,2023-10-22 22:32:02
18,Jessica,464.44,Bank Transfer,2023-10-22 22:32:03
130,Alex,636.78,Debit Card,2023-10-22 22:32:04
154,Michael,456.34,Bank Transfer,2023-10-22 22:32:05
376,Michael,590.38,Mobile Payment,2023-10-22 22:32:06
452,Daniel,836.15,Credit Card,2023-10-22 22:32:07
454,Sarah,843.22,Bank Transfer,2023-10-22 22:32:08
34,Emma,964.7,Cash,2023-10-22 22:32:09
72,John,65.31,Cash,2023-10-22 22:32:10
460,Alex,384.76,Mobile Payment,2023-10-22 22:32:11
663,Emily,424.75,Mobile Payment,2023-10-22 22:32:12
204,Jessica,334.58,Bank Transfer,2023-10-22 22:32:13
820,David,162.58,Credit Card,2023-10-22 22:32:14
221,Alex,882.31,Cash,2023-10-22 22:32:15
546,John,951.62,Mobile Payment,2023-10-22 22:32:16
481,John,339.96,Cash,2023-10-22 22:32:17
813,Michael,555.81,Cash,2023-10-22 22:32:18
679,Alex,16.58,Bank Transfer,2023-10-22 22:32:19
423,Jessica,461.36,Debit Card,2023-10-22 22:32:20
776,David,974.33,Cash,2023-10-22 22:32:21
468,David,825.54,Bank Transfer,2023-10-22 22:32:22
817,Sarah,79.81,Debit Card,2023-10-22 22:32:23
211,Emily,502.62,Bank Transfer,2023-10-22 22:32:24
906,Chris,603.98,Bank Transfer,2023-10-22 22:32:25
648,Sarah,828.74,Debit Card,2023-10-22 22:32:26
91,Alex,205.18,Debit Card,2023-10-22 22:32:27
690,Chris,507.02,Credit Card,2023-10-22 22:32:28
601,Jessica,651.95,Debit Card,2023-10-22 22:32:29
258,Jessica,475.16,Debit Card,2023-10-22 22:32:30
276,Emma,424.04,Bank Transfer,2023-10-22 22:32:31
328,Jessica,841.38,Credit Card,2023-10-22 22:32:32
18,Michael,622.26,Debit Card,2023-10-22 22:32:33
622,David,713.57,Debit Card,2023-10-22 22:32:34
780,Emily,920.17,Credit Card,2023-10-22 22:32:35
766,Chris,970.79,Mobile Payment,2023-10-22 22:32:36
23,Michael,167.1,Cash,2023-10-22 22:32:37
151,Emma,157.07,Credit Card,2023-10-22 22:32:38
78,Sarah,239.19,Mobile Payment,2023-10-22 22:32:39
69,Michael,526.34,Credit Card,2023-10-22 22:32:40
411,David,9.74,Credit Card,2023-10-22 22:32:41
664,Daniel,725.45,Debit Card,2023-10-22 22:32:42
662,Chris,774.87,Credit Card,2023-10-22 22:32:43
748,Sarah,171.01,Cash,2023-10-22 22:32:44
846,Chris,288.34,Credit Card,2023-10-22 22:32:45
819,Daniel,956.64,Bank Transfer,2023-10-22 22:32:46
893,David,36.97,Mobile Payment,2023-10-22 22:32:47
642,Alex,790.93,Debit Card,2023-10-22 22:32:48
798,John,369.19,Credit Card,2023-10-22 22:32:49
739,Jessica,768.48,Debit Card,2023-10-22 22:32:50
300,Chris,468.6,Debit Card,2023-10-22 22:32:51
748,David,880.41,Credit Card,2023-10-22 22:32:52
465,Alex,637.77,Bank Transfer,2023-10-22 22:32:53
828,Alex,506.28,Cash,2023-10-22 22:32:54
995,Chris,821.37,Mobile Payment,2023-10-22 22:32:55
112,Emma,712.48,Cash,2023-10-22 22:32:56
898,Chris,762.45,Debit Card,2023-10-22 22:32:57
560,Michael,423.42,Cash,2023-10-22 22:32:58
525,Emma,559.12,Credit Card,2023-10-22 22:32:59
612,John,791.83,Debit Card,2023-10-22 22:33:00
363,Jessica,919.71,Cash,2023-10-22 22:33:01
770,Emily,569.97,Credit Card,2023-10-22 22:33:02
821,Jessica,835.71,Mobile Payment,2023-10-22 22:33:03
759,Chris,953.23,Cash,2023-10-22 22:33:04
449,John,118.4,Debit Card,2023-10-22 22:33:05
244,Daniel,462.65,Credit Card,2023-10-22 22:33:06
957,Sarah,770.31,Debit Card,2023-10-22 22:33:07
620,Jessica,183.11,Cash,2023-10-22 22:33:08
666,Emma,430.15,Credit Card,2023-10-22 22:33:09
403,Alex,228.3,Bank Transfer,2023-10-22 22:33:10
758,Jessica,790.22,Bank Transfer,2023-10-22 22:33:11
996,Sarah,697.17,Mobile Payment,2023-10-22 22:33:12
570,John,737.09,Credit Card,2023-10-22 22:33:13
107,Daniel,676.86,Bank Transfer,2023-10-22 22:33:14
851,Alex,922.0,Bank Transfer,2023-10-22 22:33:15
265,Sarah,968.25,Bank Transfer,2023-10-22 22:33:16
435,Chris,141.91,Debit Card,2023-10-22 22:33:17
363,Chris,999.77,Credit Card,2023-10-22 22:33:18
122,Emily,623.82,Bank Transfer,2023-10-22 22:33:19
976,Alex,181.52,Cash,2023-10-22 22:33:20
199,Emily,978.62,Debit Card,2023-10-22 22:33:21
306,Daniel,821.55,Cash,2023-10-22 22:33:22
550,Jessica,742.55,Debit Card,2023-10-22 22:33:23
119,Emily,880.11,Credit Card,2023-10-22 22:33:24
540,Sarah,464.85,Credit Card,2023-10-22 22:33:25
983,Emily,115.13,Bank Transfer,2023-10-22 22:33:26
440,David,152.46,Mobile Payment,2023-10-22 22:33:27
722,Jessica,506.89,Debit Card,2023-10-22 22:33:28
318,Daniel,625.09,Mobile Payment,2023-10-22 22:33:29
539,Emma,675.31,Credit Card,2023-10-22 22:33:30
463,Alex,602.42,Mobile Payment,2023-10-22 22:33:31
456,John,194.31,Mobile Payment,2023-10-22 22:33:32
614,Emma,99.43,Debit Card,2023-10-22 22:33:33
566,Michael,838.92,Cash,2023-10-22 22:33:34
708,Jessica,429.69,Debit Card,2023-10-22 22:33:35
979,Alex,100.63,Bank Transfer,2023-10-22 22:33:36
376,John,294.55,Cash,2023-10-22 22:33:37
844,Jessica,153.85,Cash,2023-10-22 22:33:38
630,Sarah,503.95,Debit Card,2023-10-22 22:33:39
459,David,51.61,Debit Card,2023-10-22 22:33:40
836,Emma,294.65,Cash,2023-10-22 22:33:41
677,Emily,664.79,Credit Card,2023-10-22 22:33:42
334,Emily,685.07,Mobile Payment,2023-10-22 22:33:43
227,Sarah,593.03,Cash,2023-10-22 22:33:44
366,Sarah,828.34,Debit Card,2023-10-22 22:33:45
241,Michael,96.72,Credit Card,2023-10-22 22:33:46
556,Alex,908.74,Mobile Payment,2023-10-22 22:33:47
660,Chris,84.91,Bank Transfer,2023-10-22 22:33:48
301,John,657.35,Debit Card,2023-10-22 22:33:49
930,David,509.99,Cash,2023-10-22 22:33:50
985,Jessica,644.67,Debit Card,2023-10-22 22:33:51
252,Emily,867.11,Cash,2023-10-22 22:33:52
402,Michael,690.62,Mobile Payment,2023-10-22 22:33:53
826,John,697.7,Debit Card,2023-10-22 22:33:54
430,David,709.29,Bank Transfer,2023-10-22 22:33:55
776,Sarah,169.23,Bank Transfer,2023-10-22 22:33:56
4,Emily,724.74,Debit Card,2023-10-22 22:33:57
260,David,512.38,Cash,2023-10-22 22:33:58
940,David,895.18,Bank Transfer,2023-10-22 22:33:59
870,Daniel,443.36,Debit Card,2023-10-22 22:34:00
153,Jessica,79.86,Credit Card,2023-10-22 22:34:01
607,David,385.05,Credit Card,2023-10-22 22:34:02
572,Daniel,825.54,Bank Transfer,2023-10-22 22:34:03
271,Emily,862.14,Bank Transfer,2023-10-22 22:34:04
792,Daniel,86.03,Bank Transfer,2023-10-22 22:34:05
547,John,694.48,Credit Card,2023-10-22 22:34:06
446,Emily,434.57,Cash,2023-10-22 22:34:07
960,Daniel,23.0,Cash,2023-10-22 22:34:08
171,David,175.36,Cash,2023-10-22 22:34:09
83,David,502.18,Credit Card,2023-10-22 22:34:10
728,Alex,425.7,Bank Transfer,2023-10-22 22:34:11
612,John,648.46,Mobile Payment,2023-10-22 22:34:12
117,Chris,929.7,Credit Card,2023-10-22 22:34:13
652,John,232.19,Mobile Payment,2023-10-22 22:34:14
978,Emily,347.58,Credit Card,2023-10-22 22:34:15
312,Emily,109.25,Credit Card,2023-10-22 22:34:16
919,Emma,407.55,Mobile Payment,2023-10-22 22:34:17
468,Chris,575.75,Credit Card,2023-10-22 22:34:18
507,Chris,729.91,Mobile Payment,2023-10-22 22:34:19
671,Jessica,589.64,Mobile Payment,2023-10-22 22:34:20
350,Alex,191.82,Debit Card,2023-10-22 22:34:21
425,Emily,106.32,Debit Card,2023-10-22 22:34:22
952,Jessica,398.97,Bank Transfer,2023-10-22 22:34:23
516,Sarah,602.48,Cash,2023-10-22 22:34:24
369,Sarah,615.31,Mobile Payment,2023-10-22 22:34:25
980,Emma,429.45,Credit Card,2023-10-22 22:34:26
791,Sarah,936.94,Credit Card,2023-10-22 22:34:27
962,Sarah,397.59,Cash,2023-10-22 22:34:28
509,John,65.07,Bank Transfer,2023-10-22 22:34:29
361,Jessica,847.84,Credit Card,2023-10-22 22:34:30
766,Sarah,311.59,Cash,2023-10-22 22:34:31
970,David,217.31,Bank Transfer,2023-10-22 22:34:32
764,Emily,773.39,Credit Card,2023-10-22 22:34:33
971,David,699.67,Mobile Payment,2023-10-22 22:34:34
856,Michael,757.98,Credit Card,2023-10-22 22:34:35
933,John,60.48,Credit Card,2023-10-22 22:34:36
870,John,589.22,Bank Transfer,2023-10-22 22:34:37
374,David,476.8,Mobile Payment,2023-10-22 22:34:38
720,Alex,967.55,Bank Transfer,2023-10-22 22:34:39
183,Jessica,893.59,Credit Card,2023-10-22 22:34:40
71,Daniel,178.39,Credit Card,2023-10-22 22:34:41
188,John,683.17,Cash,2023-10-22 22:34:42
849,Sarah,54.35,Mobile Payment,2023-10-22 22:34:43
908,Alex,832.5,Cash,2023-10-22 22:34:44
155,Chris,810.72,Credit Card,2023-10-22 22:34:45
448,David,391.32,Cash,2023-10-22 22:34:46
857,Emma,973.77,Cash,2023-10-22 22:34:47
801,Sarah,515.67,Bank Transfer,2023-10-22 22:34:48
110,Jessica,843.36,Debit Card,2023-10-22 22:34:49
972,Sarah,402.72,Debit Card,2023-10-22 22:34:50
451,Chris,65.69,Mobile Payment,2023-10-22 22:34:51
860,Emma,145.06,Debit Card,2023-10-22 22:34:52
520,Michael,208.03,Mobile Payment,2023-10-22 22:34:53
330,Jessica,679.21,Bank Transfer,2023-10-22 22:34:54
566,John,187.55,Bank Transfer,2023-10-22 22:34:55
509,David,118.29,Debit Card,2023-10-22 22:34:56
767,Daniel,673.92,Debit Card,2023-10-22 22:34:57
111,David,396.89,Cash,2023-10-22 22:34:58
589,David,240.87,Bank Transfer,2023-10-22 22:34:59
764,Jessica,935.26,Bank Transfer,2023-10-22 22:35:00
259,Alex,604.24,Bank Transfer,2023-10-22 22:35:01
693,Chris,307.91,Credit Card,2023-10-22 22:35:02
234,Sarah,127.22,Bank Transfer,2023-10-22 22:35:03
149,Michael,182.47,Credit Card,2023-10-22 22:35:04
338,Sarah,117.24,Mobile Payment,2023-10-22 22:35:05
480,John,519.3,Bank Transfer,2023-10-22 22:35:06
31,Chris,31.21,Bank Transfer,2023-10-22 22:35:07
487,Chris,415.07,Bank Transfer,2023-10-22 22:35:08
338,Sarah,609.18,Debit Card,2023-10-22 22:35:09
974,Chris,462.09,Cash,2023-10-22 22:35:10
726,Alex,632.91,Cash,2023-10-22 22:35:11
209,Daniel,30.51,Credit Card,2023-10-22 22:35:12
609,Emma,866.63,Mobile Payment,2023-10-22 22:35:13
573,John,143.39,Credit Card,2023-10-22 22:35:14
154,David,481.62,Bank Transfer,2023-10-22 22:35:15
552,Daniel,210.95,Bank Transfer,2023-10-22 22:35:16
525,John,977.17,Bank Transfer,2023-10-22 22:35:17
451,Jessica,504.87,Bank Transfer,2023-10-22 22:35:18
56,Chris,371.28,Debit Card,2023-10-22 22:35:19
438,Sarah,878.54,Cash,2023-10-22 22:35:20
789,Chris,549.99,Debit Card,2023-10-22 22:35:21
225,John,896.33,Debit Card,2023-10-22 22:35:22
501,John,606.52,Bank Transfer,2023-10-22 22:35:23
249,Alex,981.52,Cash,2023-10-22 22:35:24
388,Daniel,334.54,Debit Card,2023-10-22 22:35:25
863,Alex,479.03,Credit Card,2023-10-22 22:35:26
208,Alex,785.01,Mobile Payment,2023-10-22 22:35:27
669,Jessica,982.3,Bank Transfer,2023-10-22 22:35:28
946,Emma,733.38,Debit Card,2023-10-22 22:35:29
375,Jessica,634.03,Bank Transfer,2023-10-22 22:35:30
336,Michael,649.7,Cash,2023-10-22 22:35:31
722,Daniel,211.9,Credit Card,2023-10-22 22:35:32
437,John,163.52,Debit Card,2023-10-22 22:35:33
540,Daniel,367.22,Cash,2023-10-22 22:35:34
524,Daniel,478.59,Debit Card,2023-10-22 22:35:35
687,Emma,703.65,Cash,2023-10-22 22:35:36
158,Michael,500.44,Cash,2023-10-22 22:35:37
696,Michael,787.75,Mobile Payment,2023-10-22 22:35:38
932,Sarah,942.72,Credit Card,2023-10-22 22:35:39
92,Emily,610.3,Credit Card,2023-10-22 22:35:40
654,Emily,706.71,Debit Card,2023-10-22 22:35:41
576,Emma,779.37,Cash,2023-10-22 22:35:42
369,Sarah,407.71,Cash,2023-10-22 22:35:43
684,Emma,443.41,Mobile Payment,2023-10-22 22:35:44
388,Chris,284.2,Credit Card,2023-10-22 22:35:45
217,Michael,967.81,Bank Transfer,2023-10-22 22:35:46
170,Jessica,56.32,Mobile Payment,2023-10-22 22:35:47
831,Alex,903.01,Debit Card,2023-10-22 22:35:48
719,Jessica,461.31,Mobile Payment,2023-10-22 22:35:49
986,David,391.6,Credit Card,2023-10-22 22:35:50
53,Sarah,741.16,Credit Card,2023-10-22 22:35:51
530,Emma,382.82,Mobile Payment,2023-10-22 22:35:52
15,Jessica,952.37,Cash,2023-10-22 22:35:53
372,Emma,980.84,Debit Card,2023-10-22 22:35:54
333,Jessica,874.66,Cash,2023-10-22 22:35:55
122,Michael,617.77,Credit Card,2023-10-22 22:35:56
367,Sarah,928.28,Bank Transfer,2023-10-22 22:35:57
578,Chris,920.63,Debit Card,2023-10-22 22:35:58
336,John,49.48,Bank Transfer,2023-10-22 22:35:59
694,David,299.38,Cash,2023-10-22 22:36:00
458,Daniel,719.11,Mobile Payment,2023-10-22 22:36:01
931,Alex,730.92,Credit Card,2023-10-22 22:36:02
449,John,879.51,Mobile Payment,2023-10-22 22:36:03
542,Emma,270.85,Bank Transfer,2023-10-22 22:36:04
275,Jessica,164.89,Debit Card,2023-10-22 22:36:05
160,Daniel,832.67,Debit Card,2023-10-22 22:36:06
268,Michael,259.6,Debit Card,2023-10-22 22:36:07
378,Emma,303.75,Cash,2023-10-22 22:36:08
430,Jessica,218.32,Debit Card,2023-10-22 22:36:09
287,Chris,338.4,Bank Transfer,2023-10-22 22:36:10
607,Emma,177.93,Debit Card,2023-10-22 22:36:11
483,Alex,350.62,Credit Card,2023-10-22 22:36:12
426,Emma,901.57,Debit Card,2023-10-22 22:36:13
573,John,445.99,Credit Card,2023-10-22 22:36:14
668,Sarah,162.5,Credit Card,2023-10-22 22:36:15
490,Jessica,844.18,Mobile Payment,2023-10-22 22:36:16
581,Emma,69.67,Cash,2023-10-22 22:36:17
493,Chris,591.33,Debit Card,2023-10-22 22:36:18
887,Daniel,266.74,Mobile Payment,2023-10-22 22:36:19
759,Jessica,725.55,Credit Card,2023-10-22 22:36:20
15,David,170.64,Mobile Payment,2023-10-22 22:36:21
913,Emily,740.59,Cash,2023-10-22 22:36:22
259,Chris,742.92,Mobile Payment,2023-10-22 22:36:23
713,Michael,83.53,Bank Transfer,2023-10-22 22:36:24
920,Alex,772.4,Bank Transfer,2023-10-22 22:36:25
722,Emily,590.95,Debit Card,2023-10-22 22:36:26
148,Emma,299.6,Bank Transfer,2023-10-22 22:36:27
89,David,931.33,Debit Card,2023-10-22 22:36:28
381,Daniel,864.13,Cash,2023-10-22 22:36:29
377,Emma,630.59,Credit Card,2023-10-22 22:36:30
968,Daniel,615.92,Debit Card,2023-10-22 22:36:31
741,David,848.8,Cash,2023-10-22 22:36:32
289,Alex,170.02,Bank Transfer,2023-10-22 22:36:33
826,Jessica,331.9,Cash,2023-10-22 22:36:34
275,Emily,427.85,Debit Card,2023-10-22 22:36:35
522,Daniel,180.55,Credit Card,2023-10-22 22:36:36
138,Daniel,114.74,Debit Card,2023-10-22 22:36:37
758,Daniel,837.9,Cash,2023-10-22 22:36:38
633,Daniel,287.7,Mobile Payment,2023-10-22 22:36:39
823,Chris,473.39,Cash,2023-10-22 22:36:40
498,Sarah,289.2,Debit Card,2023-10-22 22:36:41
866,Alex,666.0,Debit Card,2023-10-22 22:36:42
832,Emily,573.17,Cash,2023-10-22 22:36:43
800,Sarah,462.44,Cash,2023-10-22 22:36:44
802,Emily,517.57,Bank Transfer,2023-10-22 22:36:45
904,Sarah,201.09,Debit Card,2023-10-22 22:36:46
543,Emily,386.44,Bank Transfer,2023-10-22 22:36:47
519,Chris,405.79,Mobile Payment,2023-10-22 22:36:48
433,Michael,81.4,Mobile Payment,2023-10-22 22:36:49
683,Emily,818.41,Bank Transfer,2023-10-22 22:36:50
326,Emma,828.49,Cash,2023-10-22 22:36:51
687,Chris,214.68,Debit Card,2023-10-22 22:36:52
133,David,32.82,Cash,2023-10-22 22:36:53
692,Michael,103.02,Cash,2023-10-22 22:36:54
621,John,796.85,Mobile Payment,2023-10-22 22:36:55
216,David,517.8,Credit Card,2023-10-22 22:36:56
917,Emily,86.47,Cash,2023-10-22 22:36:57
375,Daniel,280.91,Cash,2023-10-22 22:36:58
55,Jessica,663.75,Bank Transfer,2023-10-22 22:36:59
170,Jessica,144.37,Credit Card,2023-10-22 22:37:00
68,Jessica,779.69,Bank Transfer,2023-10-22 22:37:01
551,David,758.82,Cash,2023-10-22 22:37:02
61,Chris,550.34,Credit Card,2023-10-22 22:37:03
815,David,198.81,Cash,2023-10-22 22:37:04
713,Emily,371.54,Bank Transfer,2023-10-22 22:37:05
428,Emma,459.0,Credit Card,2023-10-22 22:37:06
827,Jessica,645.57,Credit Card,2023-10-22 22:37:07
281,Michael,947.27,Mobile Payment,2023-10-22 22:37:08
687,Chris,735.23,Mobile Payment,2023-10-22 22:37:09
387,Alex,788.32,Credit Card,2023-10-22 22:37:10
920,Emma,971.53,Credit Card,2023-10-22 22:37:11
182,John,846.9,Credit Card,2023-10-22 22:37:12
527,Chris,591.9,Debit Card,2023-10-22 22:37:13
462,Daniel,124.04,Cash,2023-10-22 22:37:14
880,Emily,450.71,Cash,2023-10-22 22:37:15
658,Michael,123.77,Bank Transfer,2023-10-22 22:37:16
583,David,639.34,Bank Transfer,2023-10-22 22:37:17
419,Michael,700.21,Credit Card,2023-10-22 22:37:18
176,Chris,705.06,Debit Card,2023-10-22 22:37:19
400,Emily,852.74,Credit Card,2023-10-22 22:37:20
15,Alex,555.57,Cash,2023-10-22 22:37:21
533,David,848.99,Bank Transfer,2023-10-22 22:37:22
395,Sarah,535.39,Mobile Payment,2023-10-22 22:37:23
924,Emily,241.14,Mobile Payment,2023-10-22 22:37:24
177,Sarah,959.93,Cash,2023-10-22 22:37:25
764,Alex,698.88,Credit Card,2023-10-22 22:37:26
70,Chris,448.09,Bank Transfer,2023-10-22 22:37:27
642,Sarah,880.53,Bank Transfer,2023-10-22 22:37:28
773,Alex,59.82,Cash,2023-10-22 22:37:29
64,Chris,277.48,Bank Transfer,2023-10-22 22:37:30
630,Daniel,966.48,Mobile Payment,2023-10-22 22:37:31
76,Emily,83.67,Mobile Payment,2023-10-22 22:37:32
92,Emily,612.28,Credit Card,2023-10-22 22:37:33
880,Emily,729.6,Credit Card,2023-10-22 22:37:34
583,Michael,633.98,Credit Card,2023-10-22 22:37:35
259,David,533.48,Debit Card,2023-10-22 22:37:36
504,Daniel,771.05,Cash,2023-10-22 22:37:37
241,Sarah,558.15,Cash,2023-10-22 22:37:38
762,Daniel,447.15,Cash,2023-10-22 22:37:39
666,David,35.77,Cash,2023-10-22 22:37:40
888,Alex,262.83,Mobile Payment,2023-10-22 22:37:41
876,John,471.8,Credit Card,2023-10-22 22:37:42
654,David,586.19,Cash,2023-10-22 22:37:43
265,Michael,651.38,Cash,2023-10-22 22:37:44
375,John,546.9,Bank Transfer,2023-10-22 22:37:45
52,Alex,777.28,Mobile Payment,2023-10-22 22:37:46
529,David,490.02,Mobile Payment,2023-10-22 22:37:47
101,Daniel,744.58,Credit Card,2023-10-22 22:37:48
775,David,538.76,Cash,2023-10-22 22:37:49
774,David,878.78,Cash,2023-10-22 22:37:50
972,Sarah,189.62,Cash,2023-10-22 22:37:51
156,Alex,382.69,Mobile Payment,2023-10-22 22:37:52
110,Emily,827.29,Bank Transfer,2023-10-22 22:37:53
361,Sarah,718.92,Mobile Payment,2023-10-22 22:37:54
435,David,693.04,Debit Card,2023-10-22 22:37:55
752,Daniel,346.61,Cash,2023-10-22 22:37:56
415,Alex,472.01,Debit Card,2023-10-22 22:37:57
226,Jessica,135.35,Credit Card,2023-10-22 22:37:58
739,Daniel,836.59,Debit Card,2023-10-22 22:37:59
482,Chris,603.13,Cash,2023-10-22 22:38:00
308,Daniel,220.97,Bank Transfer,2023-10-22 22:38:01
695,Daniel,748.53,Mobile Payment,2023-10-22 22:38:02
323,Emily,583.81,Bank Transfer,2023-10-22 22:38:03
718,Emily,630.91,Credit Card,2023-10-22 22:38:04
655,Michael,241.95,Credit Card,2023-10-22 22:38:05
141,Sarah,601.14,Bank Transfer,2023-10-22 22:38:06
819,Sarah,374.54,Credit Card,2023-10-22 22:38:07
10,Alex,12.83,Debit Card,2023-10-22 22:38:08
78,John,965.47,Cash,2023-10-22 22:38:09
330,Emily,767.74,Cash,2023-10-22 22:38:10
328,Daniel,888.5,Debit Card,2023-10-22 22:38:11
991,Jessica,167.1,Bank Transfer,2023-10-22 22:38:12
254,Michael,322.04,Credit Card,2023-10-22 22:38:13
29,Emily,923.04,Bank Transfer,2023-10-22 22:38:14
267,Chris,366.76,Credit Card,2023-10-22 22:38:15
374,Emily,370.88,Cash,2023-10-22 22:38:16
107,Daniel,732.17,Credit Card,2023-10-22 22:38:17
183,Emily,692.69,Cash,2023-10-22 22:38:18
685,Alex,964.83,Bank Transfer,2023-10-22 22:38:19
524,Alex,324.28,Mobile Payment,2023-10-22 22:38:20
429,Daniel,219.37,Cash,2023-10-22 22:38:21
220,John,167.58,Cash,2023-10-22 22:38:22
734,Emily,98.9,Credit Card,2023-10-22 22:38:23
558,Sarah,798.66,Mobile Payment,2023-10-22 22:38:24
470,David,340.19,Bank Transfer,2023-10-22 22:38:25
908,Michael,355.29,Credit Card,2023-10-22 22:38:26
989,Michael,718.56,Bank Transfer,2023-10-22 22:38:27
990,John,251.22,Bank Transfer,2023-10-22 22:38:28
474,David,316.3,Debit Card,2023-10-22 22:38:29
139,Michael,532.81,Credit Card,2023-10-22 22:38:30
672,Emily,688.62,Debit Card,2023-10-22 22:38:31
264,Emma,984.95,Debit Card,2023-10-22 22:38:32
978,Michael,224.67,Cash,2023-10-22 22:38:33
750,David,595.99,Cash,2023-10-22 22:38:34
550,Emily,448.17,Credit Card,2023-10-22 22:38:35
255,John,47.0,Cash,2023-10-22 22:38:36
860,John,131.25,Credit Card,2023-10-22 22:38:37
286,David,141.38,Credit Card,2023-10-22 22:38:38
899,Chris,87.22,Credit Card,2023-10-22 22:38:39
707,Emily,47.56,Cash,2023-10-22 22:38:40
