Customer ID,Name,Transaction Amount,Transaction Method
5038,Alex,363.42,Debit Card
5039,Sarah,38.67,Mobile Payment
5040,Emma,182.68,Mobile Payment
5041,Emma,839.88,Mobile Payment
5042,Jane,703.21,Credit Card
5043,John,681.8,Mobile Payment
5044,Alex,15.09,Credit Card
5045,Emily,649.15,Bank Transfer
5047,Michael,994.88,Debit Card
5048,Emily,120.05,Debit Card
5049,David,374.16,Credit Card
5051,Sarah,116.82,Mobile Payment
5052,Emily,248.75,Debit Card
5053,Emily,236.75,Mobile Payment
5054,David,309.35,Debit Card
5056,David,247.01,Bank Transfer
5057,Chris,466.69,Debit Card
5059,Chris,199.27,Mobile Payment
5061,Michael,711.41,Bank Transfer
5062,Alex,449.69,Debit Card
5063,Sarah,136.2,Mobile Payment
5064,Jane,462.98,Credit Card
5066,John,259.0,Mobile Payment
5067,Kate,40.84,Bank Transfer
5068,Kate,159.81,Credit Card
5069,Emily,224.21,Bank Transfer
5070,Michael,943.19,Credit Card
5071,Chris,672.32,Debit Card
5072,Jane,193.46,Bank Transfer
5073,Alex,403.3,Credit Card
5075,Michael,977.28,Bank Transfer
5076,David,688.91,Credit Card
5077,Jane,520.82,Bank Transfer
5078,Kate,116.12,Mobile Payment
5079,Emma,718.73,Bank Transfer
5080,Kate,277.06,Credit Card
5081,Sarah,685.34,Mobile Payment
5082,Sarah,646.57,Credit Card
5083,Kate,298.75,Credit Card
5084,Chris,350.0,Mobile Payment
5085,Alex,292.08,Debit Card
5086,David,614.24,Bank Transfer
5087,Kate,539.07,Bank Transfer
5088,Jane,699.67,Credit Card
5089,Sarah,73.97,Mobile Payment
5090,David,470.31,Credit Card
5091,John,378.02,Mobile Payment
5092,Alex,238.12,Credit Card
5093,Alex,730.65,Credit Card
5094,John,734.15,Bank Transfer
5095,Kate,486.93,Mobile Payment
5096,Emma,20.72,Debit Card
5097,Chris,193.5,Credit Card
5098,Alex,809.05,Bank Transfer
5100,Alex,678.83,Mobile Payment
5101,Jane,30.02,Bank Transfer
5102,Sarah,176.95,Bank Transfer
5103,Chris,949.24,Bank Transfer
5104,Chris,43.93,Bank Transfer
5105,Jane,860.17,Credit Card
5106,John,104.94,Bank Transfer
5107,Chris,90.62,Bank Transfer
5108,Chris,583.7,Debit Card
5110,Emily,126.99,Credit Card
5111,Emily,761.42,Bank Transfer
5112,John,465.55,Debit Card
5113,Alex,426.17,Bank Transfer
5114,Jane,221.82,Debit Card
5115,Chris,387.23,Credit Card
5116,Chris,874.84,Credit Card
5117,Alex,389.14,Bank Transfer
5118,Alex,976.45,Mobile Payment
5119,John,395.2,Bank Transfer
5120,David,334.96,Mobile Payment
5121,John,616.46,Credit Card
5122,Emma,486.55,Credit Card
5123,Sarah,188.98,Mobile Payment
5124,Alex,723.01,Mobile Payment
5125,Chris,437.6,Bank Transfer
5126,John,15.7,Mobile Payment
5127,Kate,230.49,Credit Card
5129,Chris,358.04,Credit Card
5130,Chris,719.19,Bank Transfer
5131,Kate,883.0,Bank Transfer
5132,Alex,942.48,Debit Card
5133,David,93.98,Mobile Payment
5134,David,581.13,Debit Card
5135,Alex,316.45,Mobile Payment
5136,Kate,967.96,Debit Card
5137,Emily,330.47,Mobile Payment
5138,Emily,385.78,Credit Card
5139,John,789.49,Mobile Payment
5140,Emily,793.76,Debit Card
5141,Emma,795.46,Credit Card
5142,Jane,546.62,Credit Card
5143,Emma,37.79,Bank Transfer
5145,Sarah,803.06,Bank Transfer
5146,Emma,885.25,Debit Card
5147,Chris,934.09,Credit Card
5148,Jane,480.72,Credit Card
5149,Chris,810.46,Bank Transfer
5150,Alex,484.89,Credit Card
5152,Jane,229.23,Bank Transfer
5153,Emma,207.57,Mobile Payment
5154,Emma,792.46,Debit Card
5155,Michael,982.05,Mobile Payment
5156,Kate,663.6,Bank Transfer
5157,Emma,449.21,Mobile Payment
5158,David,800.91,Mobile Payment
5159,Jane,179.74,Mobile Payment
5160,Jane,40.24,Debit Card
5161,Jane,277.86,Debit Card
5162,Emma,251.23,Debit Card
5163,Jane,997.62,Debit Card
5164,Sarah,327.61,Debit Card
5165,John,177.44,Bank Transfer
5166,John,944.88,Bank Transfer
5167,David,277.71,Mobile Payment
5168,Chris,325.23,Debit Card
5169,Emily,330.68,Debit Card
5171,Emily,504.65,Debit Card
5172,Michael,591.49,Credit Card
5174,Michael,454.34,Bank Transfer
5175,Jane,807.42,Credit Card
5177,Emma,116.21,Bank Transfer
5178,Kate,210.27,Mobile Payment
5179,Emily,993.59,Credit Card
5180,Emily,759.59,Debit Card
5181,Jane,744.97,Debit Card
5182,Michael,72.48,Debit Card
5183,Chris,992.52,Mobile Payment
5185,Jane,106.16,Credit Card
5186,Kate,333.08,Debit Card
5187,Jane,442.57,Debit Card
5189,Emily,155.23,Debit Card
5190,Sarah,408.7,Debit Card
5191,Jane,127.68,Credit Card
5192,Emma,601.61,Mobile Payment
5193,David,571.09,Credit Card
5195,Kate,616.01,Mobile Payment
5196,Jane,876.85,Debit Card
5197,David,782.79,Bank Transfer
5198,Michael,581.72,Debit Card
5199,John,35.56,Bank Transfer
5200,Chris,856.2,Debit Card
5201,Michael,608.97,Bank Transfer
5202,Kate,637.78,Mobile Payment
5203,John,976.09,Bank Transfer
5204,Emily,372.17,Debit Card
5205,Jane,794.55,Mobile Payment
5206,Chris,23.59,Bank Transfer
5207,Alex,418.01,Debit Card
5208,Chris,613.24,Bank Transfer
5210,Emily,944.9,Credit Card
5213,Michael,566.17,Credit Card
5214,Emily,751.83,Bank Transfer
5215,Chris,266.02,Credit Card
5216,David,414.82,Credit Card
5217,Jane,751.2,Bank Transfer
5218,Emily,636.34,Bank Transfer
5219,John,478.43,Bank Transfer
5222,John,929.73,Debit Card
5224,John,534.58,Bank Transfer
5226,Jane,206.53,Bank Transfer
5227,Kate,825.67,Credit Card
5228,Emma,378.67,Debit Card
5229,Emily,64.88,Credit Card
5230,Chris,931.63,Bank Transfer
5231,Emily,500.24,Credit Card
5233,Chris,243.54,Debit Card
5234,David,109.96,Bank Transfer
5235,Emily,361.4,Bank Transfer
5236,Jane,15.71,Credit Card
5237,Kate,103.61,Mobile Payment
5238,Emma,415.85,Credit Card
5239,Chris,670.28,Credit Card
5241,Sarah,771.39,Mobile Payment
5242,John,147.94,Debit Card
5243,John,771.34,Debit Card
5244,John,296.1,Bank Transfer
5245,Alex,237.49,Debit Card
5246,Kate,150.43,Bank Transfer
5247,Alex,754.94,Mobile Payment
5248,Chris,829.71,Debit Card
5251,Jane,491.29,Mobile Payment
5252,Kate,477.77,Credit Card
5254,Emma,912.82,Credit Card
5255,Kate,615.28,Bank Transfer
5256,Michael,284.28,Debit Card
5257,Emily,152.16,Debit Card
5258,Chris,378.11,Debit Card
5259,Alex,418.78,Bank Transfer
5260,Jane,370.14,Mobile Payment
5262,David,26.84,Mobile Payment
5263,Chris,708.39,Credit Card
5264,David,282.55,Credit Card
5265,Chris,541.86,Bank Transfer
5266,Chris,71.93,Bank Transfer
5267,Emma,89.1,Mobile Payment
5268,John,383.83,Bank Transfer
5269,John,453.21,Mobile Payment
5270,Sarah,843.93,Credit Card
5271,Emily,179.78,Credit Card
5272,Jane,688.51,Bank Transfer
5273,Emma,777.65,Debit Card
5274,Jane,658.58,Bank Transfer
5275,Chris,471.36,Mobile Payment
5276,Sarah,916.94,Mobile Payment
5277,Emma,553.91,Credit Card
5278,Kate,472.54,Mobile Payment
5279,Michael,881.51,Bank Transfer
5280,Emily,949.43,Bank Transfer
5281,Alex,138.52,Credit Card
5283,Michael,962.1,Debit Card
5284,Jane,617.91,Bank Transfer
5285,John,483.82,Credit Card
5287,David,765.47,Credit Card
5288,Emma,89.46,Mobile Payment
5290,Chris,121.46,Debit Card
5293,Chris,617.27,Bank Transfer
5295,Emma,516.45,Debit Card
5296,Jane,233.74,Debit Card
5297,Emma,212.49,Bank Transfer
5300,Emily,614.37,Credit Card
5302,Chris,110.51,Bank Transfer
5303,Jane,318.99,Bank Transfer
5305,Emily,838.45,Credit Card
5306,Michael,170.58,Credit Card
5307,Michael,580.92,Bank Transfer
5308,Kate,684.09,Credit Card
5309,Emma,933.85,Mobile Payment
5310,David,141.2,Debit Card
5312,Kate,584.06,Debit Card
5313,Jane,301.95,Credit Card
5314,John,941.26,Mobile Payment
5315,Chris,948.25,Bank Transfer
5316,Alex,382.35,Debit Card
5318,John,239.84,Debit Card
5319,Kate,67.69,Mobile Payment
5320,John,452.6,Debit Card
5322,Sarah,786.67,Bank Transfer
5323,David,935.85,Credit Card
5325,Sarah,627.46,Bank Transfer
5326,Emily,831.47,Debit Card
5327,Emma,434.8,Bank Transfer
5328,Kate,496.75,Bank Transfer
5329,Sarah,462.15,Credit Card
5331,Emily,70.73,Bank Transfer
5332,Alex,212.17,Mobile Payment
5333,Sarah,142.01,Bank Transfer
5334,Chris,308.63,Debit Card
5335,Kate,495.91,Credit Card
5337,Emma,513.82,Credit Card
5339,Kate,598.07,Mobile Payment
5341,Sarah,229.91,Debit Card
5342,John,646.09,Debit Card
5343,Michael,101.04,Mobile Payment
5345,Alex,592.96,Credit Card
5346,Emma,74.69,Bank Transfer
5347,Chris,662.0,Debit Card
5348,Alex,24.35,Debit Card
5349,Michael,678.46,Debit Card
5350,Emma,524.58,Mobile Payment
5352,Kate,154.71,Bank Transfer
5354,Michael,890.8,Debit Card
5355,Emma,895.11,Mobile Payment
5356,Michael,268.05,Credit Card
5358,Alex,765.02,Mobile Payment
5360,Emma,42.46,Mobile Payment
5361,Alex,757.72,Credit Card
5362,Michael,199.76,Bank Transfer
5363,Sarah,192.52,Debit Card
5364,John,143.17,Debit Card
5366,John,23.06,Mobile Payment
5367,Emma,145.1,Credit Card
5368,Emma,889.46,Credit Card
5369,Alex,482.69,Bank Transfer
5370,Emma,592.73,Credit Card
5371,David,248.07,Bank Transfer
5372,David,342.55,Mobile Payment
5373,Chris,484.23,Debit Card
5376,Chris,856.15,Bank Transfer
5379,Alex,399.47,Credit Card
5380,Emma,838.04,Mobile Payment
5381,Chris,788.44,Debit Card
5382,Michael,969.14,Mobile Payment
5383,Sarah,215.9,Bank Transfer
5384,Michael,182.99,Debit Card
5386,Chris,108.54,Bank Transfer
5387,Emma,791.37,Bank Transfer
5388,John,515.6,Mobile Payment
5389,Michael,317.4,Debit Card
5390,Emma,877.9,Bank Transfer
5391,Emily,477.03,Debit Card
5393,David,815.73,Mobile Payment
5394,David,384.78,Credit Card
5395,Kate,530.83,Bank Transfer
5397,Emma,201.83,Bank Transfer
5398,Michael,915.31,Debit Card
5399,John,326.67,Credit Card
5400,Sarah,589.63,Bank Transfer
5401,David,825.26,Mobile Payment
5402,Sarah,663.96,Mobile Payment
5403,Chris,274.38,Debit Card
5404,Jane,38.89,Bank Transfer
5405,Kate,386.67,Debit Card
5406,Emily,162.38,Bank Transfer
5407,Michael,136.53,Mobile Payment
5408,Alex,519.55,Debit Card
5411,Chris,153.46,Mobile Payment
5412,Sarah,847.0,Mobile Payment
5414,Emily,480.92,Credit Card
5415,Michael,456.78,Mobile Payment
5416,Kate,725.45,Credit Card
5417,Jane,852.33,Mobile Payment
5419,John,118.29,Debit Card
5420,John,169.13,Bank Transfer
5421,David,833.58,Bank Transfer
5422,Sarah,335.63,Debit Card
5423,Alex,769.09,Debit Card
5427,Sarah,76.68,Debit Card
5428,Chris,995.01,Bank Transfer
5429,Alex,843.1,Credit Card
5430,Emily,104.26,Mobile Payment
5431,David,116.33,Bank Transfer
5437,John,891.98,Credit Card
5438,Kate,612.5,Debit Card
5439,Emma,484.79,Debit Card
5440,Jane,679.82,Debit Card
5441,David,531.62,Debit Card
5443,Chris,748.47,Mobile Payment
5445,Jane,456.04,Credit Card
5446,Michael,517.93,Credit Card
5447,John,221.01,Mobile Payment
5448,Kate,882.38,Debit Card
5450,Jane,652.48,Debit Card
5451,Michael,308.91,Credit Card
5452,John,787.46,Debit Card
5453,Kate,596.89,Debit Card
5455,Emily,38.08,Mobile Payment
5456,Emily,336.28,Debit Card
5457,Emma,60.26,Mobile Payment
5458,Chris,783.0,Credit Card
5460,Emily,331.53,Mobile Payment
5461,Michael,287.82,Bank Transfer
5462,John,509.93,Debit Card
5463,Sarah,653.3,Bank Transfer
5465,Alex,918.26,Credit Card
5466,Emily,645.79,Credit Card
5468,John,644.92,Debit Card
5470,John,317.24,Credit Card
5472,Michael,560.57,Debit Card
5473,David,327.59,Bank Transfer
5474,Sarah,799.0,Bank Transfer
5475,John,513.47,Bank Transfer
5476,Sarah,766.66,Credit Card
5477,Emily,405.94,Bank Transfer
5479,Alex,763.09,Bank Transfer
5481,Chris,723.4,Debit Card
5482,Kate,274.7,Bank Transfer
5483,Chris,244.46,Bank Transfer
5484,Chris,199.38,Bank Transfer
5485,Jane,637.98,Bank Transfer
5486,Emma,751.41,Bank Transfer
5487,Chris,451.0,Debit Card
5488,Alex,321.6,Credit Card
5490,Emily,452.27,Credit Card
5491,Jane,948.0,Bank Transfer
5492,Emma,716.78,Debit Card
5493,Sarah,50.64,Bank Transfer
5494,Alex,53.11,Bank Transfer
5495,Michael,489.77,Debit Card
5496,Sarah,830.01,Mobile Payment
5497,Emily,596.07,Debit Card
5499,Jane,263.62,Debit Card
5501,Michael,659.57,Debit Card
5503,Emma,655.45,Credit Card
5504,John,919.33,Credit Card
5505,John,17.55,Debit Card
5507,Sarah,34.6,Debit Card
5508,Kate,12.67,Mobile Payment
5509,Chris,476.57,Debit Card
5513,Sarah,451.29,Credit Card
5514,Chris,949.42,Debit Card
5515,Sarah,571.2,Debit Card
5516,Kate,76.77,Bank Transfer
5517,Chris,188.08,Credit Card
5518,Sarah,141.24,Debit Card
5519,Alex,250.85,Debit Card
5520,Kate,906.65,Bank Transfer
5521,David,681.41,Bank Transfer
5524,David,89.26,Bank Transfer
5525,Emma,251.74,Bank Transfer
5526,Emily,343.58,Bank Transfer
5527,Sarah,620.01,Bank Transfer
5528,John,869.16,Bank Transfer
5529,Alex,814.64,Debit Card
5531,John,928.8,Bank Transfer
5532,Sarah,542.78,Bank Transfer
5533,John,458.24,Bank Transfer
5534,John,678.36,Mobile Payment
5535,Jane,981.87,Debit Card
5537,Jane,422.58,Debit Card
5538,Chris,136.99,Mobile Payment
5539,John,311.19,Bank Transfer
5543,Jane,861.07,Mobile Payment
5544,Chris,915.46,Bank Transfer
5545,Emma,190.52,Bank Transfer
5547,David,242.64,Mobile Payment
5549,Chris,256.86,Credit Card
5551,David,958.15,Bank Transfer
5552,Kate,863.64,Credit Card
5553,Jane,653.74,Debit Card
5554,David,144.66,Credit Card
5555,Sarah,105.99,Debit Card
5556,Chris,976.42,Credit Card
5557,John,147.66,Credit Card
5558,Sarah,485.36,Mobile Payment
5560,John,586.47,Bank Transfer
5561,Emma,119.9,Debit Card
5563,Alex,83.81,Debit Card
5565,Sarah,742.9,Debit Card
5566,Emma,541.39,Debit Card
5567,John,418.51,Bank Transfer
5568,John,741.28,Credit Card
5571,Emily,964.59,Credit Card
5572,David,808.54,Credit Card
5574,John,587.93,Debit Card
5575,David,705.58,Bank Transfer
5577,John,744.22,Bank Transfer
5579,Emily,772.98,Mobile Payment
5580,Michael,899.05,Bank Transfer
5581,Emma,74.08,Credit Card
5582,Jane,380.16,Bank Transfer
5583,Jane,675.49,Credit Card
5585,Michael,960.97,Debit Card
5586,Sarah,200.48,Credit Card
5587,Emily,88.83,Debit Card
5588,Jane,158.77,Debit Card
5589,Kate,678.4,Credit Card
5590,Emma,75.27,Mobile Payment
5592,Emily,786.08,Mobile Payment
5593,Alex,991.28,Bank Transfer
5596,Emma,995.85,Credit Card
5597,Jane,600.24,Mobile Payment
5598,Alex,946.72,Debit Card
5599,David,533.47,Credit Card
5600,Emma,572.39,Bank Transfer
5601,Jane,554.04,Bank Transfer
5602,Michael,19.67,Credit Card
5603,John,144.66,Bank Transfer
5605,David,288.08,Bank Transfer
5606,Chris,374.82,Bank Transfer
5607,Kate,228.27,Debit Card
5608,Jane,72.48,Credit Card
5609,Kate,95.85,Bank Transfer
5610,Emma,15.94,Mobile Payment
5612,Emily,842.27,Bank Transfer
5613,Chris,700.86,Debit Card
5614,Emily,673.9,Debit Card
5617,Alex,193.86,Debit Card
5618,Jane,610.27,Debit Card
5621,Kate,150.76,Bank Transfer
5622,Emma,206.91,Mobile Payment
5623,Sarah,559.68,Mobile Payment
5624,Sarah,495.52,Debit Card
5625,Chris,922.04,Debit Card
5627,Emily,101.89,Mobile Payment
5630,Michael,692.18,Mobile Payment
5631,Emma,963.21,Credit Card
5632,Chris,913.19,Mobile Payment
5633,Sarah,427.08,Mobile Payment
5635,Sarah,181.05,Debit Card
5636,Alex,317.87,Debit Card
5637,Emma,605.11,Bank Transfer
5638,Alex,537.55,Debit Card
5639,Sarah,91.53,Bank Transfer
5640,Michael,158.49,Debit Card
5641,John,222.65,Credit Card
5642,Emily,295.9,Credit Card
5643,John,55.87,Mobile Payment
5644,Chris,514.62,Mobile Payment
5645,Chris,107.6,Bank Transfer
5646,Sarah,797.16,Mobile Payment
5649,Emma,380.48,Mobile Payment
5650,Michael,650.66,Debit Card
5652,Kate,171.33,Credit Card
5653,John,19.04,Debit Card
5654,Alex,523.24,Mobile Payment
5655,David,986.79,Credit Card
5657,Emily,783.9,Mobile Payment
5658,Alex,285.36,Mobile Payment
5659,Emily,805.47,Bank Transfer
5661,Jane,134.45,Bank Transfer
5662,John,695.22,Debit Card
5663,Emma,383.97,Credit Card
5664,Michael,958.66,Debit Card
5665,David,763.6,Debit Card
5666,Emily,870.51,Mobile Payment
5667,Michael,853.65,Debit Card
5670,John,532.97,Debit Card
5671,Jane,240.67,Mobile Payment
5674,Alex,110.88,Bank Transfer
5675,Alex,560.13,Mobile Payment
5676,Sarah,643.69,Mobile Payment
5677,David,843.31,Mobile Payment
5678,Michael,239.99,Mobile Payment
5679,David,108.0,Mobile Payment
5680,David,894.46,Bank Transfer
5682,Sarah,570.03,Credit Card
5683,John,338.14,Credit Card
5684,Michael,389.39,Debit Card
5685,Emma,354.71,Debit Card
5686,Chris,910.18,Debit Card
5687,David,359.29,Credit Card
5688,Emma,518.4,Mobile Payment
5689,Chris,652.69,Debit Card
5690,Kate,52.39,Credit Card
5691,Emma,295.96,Debit Card
5696,Chris,282.65,Credit Card
5697,Kate,241.03,Credit Card
5699,Alex,174.44,Credit Card
5700,Michael,595.34,Debit Card
5701,Emily,271.1,Debit Card
5703,Emily,883.49,Debit Card
5704,John,21.2,Debit Card
5705,David,125.59,Credit Card
5706,Sarah,941.75,Bank Transfer
5707,Emily,295.13,Bank Transfer
5709,John,286.08,Credit Card
5710,Michael,810.28,Debit Card
5711,Sarah,686.25,Credit Card
5712,Emily,254.44,Bank Transfer
5713,Jane,489.24,Mobile Payment
5714,Jane,410.36,Bank Transfer
5716,Emma,10.45,Mobile Payment
5718,Emma,192.9,Credit Card
5719,Alex,570.5,Debit Card
5722,John,933.67,Debit Card
5723,Jane,850.23,Bank Transfer
5724,Chris,904.67,Mobile Payment
5725,Sarah,233.78,Debit Card
5726,Michael,296.0,Credit Card
5728,Emma,716.07,Mobile Payment
5729,Sarah,892.5,Bank Transfer
5730,Emma,671.23,Debit Card
5732,John,520.2,Debit Card
5733,Michael,277.74,Bank Transfer
5734,Emma,375.54,Credit Card
5735,Michael,517.56,Credit Card
5736,Michael,783.96,Credit Card
5737,Emma,57.95,Bank Transfer
5738,Michael,983.77,Debit Card
5739,David,447.27,Credit Card
5740,Michael,51.87,Debit Card
5741,Jane,373.24,Credit Card
5742,Kate,31.95,Bank Transfer
5744,Sarah,171.51,Bank Transfer
5745,John,396.8,Debit Card
5746,Emma,170.37,Mobile Payment
5747,Michael,953.91,Mobile Payment
5748,Emma,260.92,Mobile Payment
5749,Michael,99.86,Bank Transfer
5750,Sarah,926.33,Debit Card
5752,David,398.27,Credit Card
5753,Emma,169.63,Debit Card
5756,Jane,26.31,Credit Card
5760,John,744.51,Bank Transfer
5761,John,658.94,Debit Card
5762,John,43.26,Mobile Payment
5763,Sarah,735.1,Mobile Payment
5764,John,852.97,Debit Card
5765,John,187.7,Debit Card
5766,John,649.7,Debit Card
5767,David,247.74,Bank Transfer
5768,John,147.67,Debit Card
5769,Sarah,928.6,Credit Card
5770,Kate,660.21,Bank Transfer
5771,Sarah,168.81,Bank Transfer
5772,Michael,764.14,Debit Card
5773,Michael,865.28,Mobile Payment
5774,Chris,891.83,Debit Card
5776,Michael,680.97,Mobile Payment
5777,John,824.6,Debit Card
5778,Alex,352.77,Debit Card
5780,Michael,21.28,Debit Card
5781,Chris,466.33,Credit Card
5782,David,851.94,Mobile Payment
5784,Jane,935.07,Debit Card
5785,Kate,216.37,Debit Card
5786,Kate,589.45,Debit Card
5787,Alex,398.0,Debit Card
5788,Chris,77.21,Bank Transfer
5789,John,841.11,Debit Card
5793,Michael,265.39,Bank Transfer
5794,Jane,858.65,Mobile Payment
5795,John,395.87,Bank Transfer
5796,Chris,986.21,Credit Card
5797,John,143.49,Mobile Payment
5798,Emily,954.59,Credit Card
5799,Michael,87.39,Mobile Payment
5800,Jane,97.3,Bank Transfer
5802,Alex,621.8,Mobile Payment
5803,Emily,900.85,Bank Transfer
5804,David,757.05,Bank Transfer
5805,Alex,960.48,Credit Card
5806,Jane,721.02,Bank Transfer
5807,Jane,728.88,Mobile Payment
5808,Sarah,105.5,Credit Card
5809,Jane,347.85,Credit Card
5810,Chris,398.19,Credit Card
5813,Kate,161.9,Debit Card
5814,Kate,350.47,Bank Transfer
5815,Sarah,853.41,Credit Card
5816,Sarah,945.41,Debit Card
5817,David,49.86,Credit Card
5820,David,614.81,Mobile Payment
5821,Sarah,235.12,Bank Transfer
5822,Michael,489.96,Credit Card
5824,Sarah,712.98,Credit Card
5825,Emily,931.3,Credit Card
5826,Emma,683.32,Bank Transfer
5827,Kate,703.54,Credit Card
5828,Michael,373.15,Mobile Payment
5829,Kate,837.9,Debit Card
5830,Kate,315.71,Mobile Payment
5831,Chris,13.27,Mobile Payment
5832,Michael,506.35,Credit Card
5833,Jane,349.19,Credit Card
5834,Sarah,61.53,Credit Card
5835,Jane,517.01,Credit Card
5838,Sarah,999.02,Bank Transfer
5839,Alex,654.9,Credit Card
5840,Michael,703.25,Bank Transfer
5841,Alex,446.25,Credit Card
5842,Alex,706.59,Debit Card
5843,Emma,247.61,Mobile Payment
5844,Emma,604.94,Bank Transfer
5845,Michael,50.55,Debit Card
5846,Jane,913.74,Credit Card
5847,Emily,881.92,Debit Card
5848,Sarah,897.99,Bank Transfer
5849,Chris,98.28,Mobile Payment
5851,Chris,293.94,Credit Card
5852,Alex,854.63,Mobile Payment
5853,Kate,311.01,Mobile Payment
5854,David,587.28,Credit Card
5855,Jane,860.5,Bank Transfer
5857,Jane,955.09,Debit Card
5858,Sarah,189.23,Mobile Payment
5859,Emma,813.71,Credit Card
5860,Emily,517.22,Debit Card
5861,Emily,976.91,Debit Card
5863,John,406.3,Mobile Payment
5864,Michael,367.2,Mobile Payment
5865,Jane,909.07,Debit Card
5866,Sarah,345.6,Mobile Payment
5867,Kate,72.03,Mobile Payment
5868,John,607.19,Bank Transfer
5869,John,275.19,Credit Card
5870,Kate,858.0,Debit Card
5871,Alex,558.09,Mobile Payment
5872,Michael,940.14,Debit Card
5873,Chris,572.47,Bank Transfer
5875,Chris,719.48,Credit Card
5876,Emily,625.56,Debit Card
5878,Chris,972.06,Credit Card
5879,Emma,325.33,Debit Card
5882,Jane,918.62,Debit Card
5883,Michael,481.02,Mobile Payment
5884,Chris,784.52,Credit Card
5886,Michael,330.0,Mobile Payment
5887,Jane,728.37,Credit Card
5888,Alex,612.26,Mobile Payment
5890,John,842.27,Credit Card
5891,John,669.36,Debit Card
5892,Emily,139.35,Debit Card
5893,Sarah,218.03,Mobile Payment
5895,Emily,877.95,Credit Card
5897,John,745.75,Credit Card
5898,David,870.0,Bank Transfer
5899,David,343.77,Credit Card
5900,Michael,279.62,Debit Card
5902,Sarah,99.18,Debit Card
5903,Emma,611.46,Credit Card
5904,Michael,34.18,Mobile Payment
5905,Alex,217.01,Mobile Payment
5906,Jane,316.23,Debit Card
5907,Jane,396.5,Credit Card
5908,Chris,716.12,Mobile Payment
5909,Sarah,801.56,Bank Transfer
5910,Michael,941.31,Mobile Payment
5912,Michael,121.46,Credit Card
5914,Michael,501.42,Mobile Payment
5915,Kate,61.95,Bank Transfer
5916,Emma,379.4,Bank Transfer
5917,Jane,886.46,Debit Card
5918,Jane,962.49,Mobile Payment
5919,John,96.44,Credit Card
5920,Alex,795.0,Credit Card
5921,Emily,376.09,Bank Transfer
5922,John,76.0,Bank Transfer
5923,Sarah,421.01,Mobile Payment
5924,Kate,12.88,Credit Card
5925,Sarah,466.51,Credit Card
5926,Kate,284.91,Mobile Payment
5927,Kate,722.21,Debit Card
5928,Sarah,161.07,Bank Transfer
5930,Emily,13.36,Credit Card
5932,Emma,993.45,Credit Card
5933,Michael,647.26,Mobile Payment
5934,Emily,612.5,Credit Card
5935,Michael,650.57,Bank Transfer
5936,Chris,592.12,Credit Card
5937,David,768.48,Debit Card
5938,Michael,236.74,Mobile Payment
5939,Emily,972.2,Mobile Payment
5940,Michael,365.0,Credit Card
5943,John,405.47,Mobile Payment
5944,Michael,888.37,Mobile Payment
5945,Jane,67.46,Debit Card
5947,Sarah,271.63,Credit Card
5948,Kate,664.94,Mobile Payment
5949,Kate,951.78,Bank Transfer
5951,Jane,852.11,Debit Card
5952,Chris,562.68,Debit Card
5954,Sarah,347.76,Debit Card
5955,David,493.24,Mobile Payment
5956,Kate,156.99,Debit Card
5957,Sarah,191.17,Bank Transfer
5958,John,171.56,Mobile Payment
5959,Sarah,277.93,Bank Transfer
5960,Emma,303.65,Mobile Payment
5961,David,308.52,Mobile Payment
5962,Jane,65.71,Credit Card
5963,David,618.57,Credit Card
5964,Chris,181.87,Debit Card
5965,David,151.7,Mobile Payment
5966,Sarah,912.64,Mobile Payment
5968,Alex,172.54,Credit Card
5969,Emily,817.7,Debit Card
5972,Emily,775.57,Debit Card
5973,Jane,463.67,Mobile Payment
5976,Alex,260.4,Debit Card
5977,Michael,79.32,Debit Card
5979,David,508.17,Credit Card
5980,John,147.66,Mobile Payment
5981,Emily,411.61,Bank Transfer
5982,Chris,916.04,Mobile Payment
5983,Sarah,770.7,Debit Card
5984,Sarah,94.35,Credit Card
5986,Jane,138.7,Mobile Payment
5987,Alex,896.82,Debit Card
5988,Alex,493.96,Bank Transfer
5989,Sarah,709.5,Bank Transfer
5991,Michael,576.68,Mobile Payment
5992,Jane,331.77,Bank Transfer
5995,David,575.05,Debit Card
5996,Alex,898.95,Credit Card
6000,David,712.67,Credit Card
6001,Sarah,654.38,Credit Card
6002,Chris,648.81,Mobile Payment
6003,Sarah,518.83,Credit Card
6004,Sarah,191.6,Debit Card
6005,Chris,414.59,Mobile Payment
6007,Chris,416.08,Bank Transfer
6011,John,183.68,Mobile Payment
6012,Kate,724.77,Mobile Payment
6014,Alex,211.16,Mobile Payment
6016,Chris,19.65,Bank Transfer
6017,Kate,786.44,Bank Transfer
6018,Kate,694.55,Bank Transfer
6019,John,557.15,Credit Card
6021,Alex,589.58,Bank Transfer
6023,Michael,437.34,Mobile Payment
6024,Chris,354.18,Bank Transfer
6025,Kate,528.61,Bank Transfer
6027,Emma,764.44,Debit Card
6028,Sarah,506.5,Credit Card
6029,John,320.79,Bank Transfer
6030,Emma,838.34,Debit Card
6031,Chris,215.25,Debit Card
6034,Sarah,277.06,Debit Card
6035,Jane,567.12,Debit Card
6036,John,282.94,Debit Card
6037,Sarah,962.83,Mobile Payment
6038,John,18.29,Credit Card
6039,John,109.68,Credit Card
6040,Emily,297.85,Bank Transfer
6041,Michael,907.77,Debit Card
